id,tanggal,platform,link url,teks,label,unnamed: 6,label.1,ciri-ciri kalimat,contoh,panjang_teks,jumlah_kata,teks_clean
45,16/05/2026,X / Twitter,https://x.com/meskibegitu/status/2055609000381837689,"@direktoridosen @BudiBukanIntel @Windekind_Budi @iPoopBased @myshawti Saya komentari saat dia jadi menteri karena berkaitan dengan profesi saya. Ada pun kebijakannya seperti aturan zonasi, afirmasi, dan prestasi pada PPDB yang sangat tidak menguntungkan siswa berprestasi.",Netral,,,,,272,33,komentar dia menteri kait profesi bijak atur zonasi afirmasi prestasi ppdb sangat untung siswa prestasi
46,16/05/2026,X / Twitter,https://x.com/yanti51278/status/2055597551605456904,"@ArieDeLight @AnKiiim_ Lu tahu gak kenapa PPDB waktu itu ribut? Karena Pemprov DKI harus matuhin jalur zonasi berdasarkan Permendikbud Nomor 44 Tahun 2019 dari Pemerintah Pusat. Anies justru gak menghilang, tapi mewajibkan Disdik buat buka posko pengaduan dan nambah kuota jalur prestasi",Netral,,,,,287,42,tahu ppdb waktu ribut pemprov dki matuhin jalur zonasi dasar permendikbud nomor tahun perintah pusat anies justru hilang wajib disdik buat buka posko adu nambah kuota jalur prestasi
47,26/04/2026,X / Twitter,https://x.com/noturalphagirl/status/2048549539511140721,"@virdianaurellio Padahal doa nadiem bukan di pengadaan chrome book. Tapi di kurikulum merdeka, penghapusan UN, PPDB zonasi dan penyederhanaan RPP.",Negatif,,,,,146,20,padahal doa nadiem ada chrome book kurikulum merdeka hapus ppdb zonasi sederhana rpp
48,28/03/2026,X / Twitter,https://x.com/goldydharmawan/status/2037833951897936249,"@genturtama Bisa jadi"" Atau bisa juga karena pengaruh pemerintah pusat. Misalnya kebijakan ppdb zonasi di 2017, Yogyakarta lumayan bagus untuk deviasi dan cari celahnya. ""Plus, dukungan stakeholder (orangtua) sangat besar untuk inovasi tersebut.",Positif,,,,,245,33,pengaruh perintah pusat misal bijak ppdb zonasi yogyakarta lumayan bagus deviasi cari celah plus dukung stakeholder orangtua sangat besar inovasi sebut
49,26/02/2026,X / Twitter,https://x.com/transloopers/status/2026901854094033322,"Mengapa Jakarta Punya Dua Sistem Rute?"" Perubahan sistem pendidikan mengubah pola perjalanan pelajar. 1️⃣ Sebelum PPDB zonasi, banyak pelajar bersekolah jauh dari rumah → membutuhkan rute jarak jauh. Meskipun sistem zonasi telah diterapkan, kebutuhan perjalanan pada koridor utama tetap ada karena tidak semua sekolah dan asal pelajar berada dalam jarak yang dekat. 2️⃣ Setelah PPDB zonasi, jarak rumah–sekolah lebih dekat → membutuhkan layanan yang lebih fleksibel dan menjangkau permukiman Dengan pendekatan dua sistem rute ini, layanan menjadi tetap relevan terhadap kebijakan pendidikan dan dapat menjangkau lebih banyak pelajar. ""📸 Liputan 6",Negatif,,,,,646,91,jakarta punya sistem rute ubah sistem didik ubah pola jalan ajar ppdb zonasi banyak ajar sekolah jauh rumah butuh rute jarak jauh meski sistem zonasi terap butuh jalan koridor utama tetap semua sekolah asal ajar ada jarak dekat ppdb zonasi jarak rumahsekolah dekat butuh layan fleksibel jangkau mukim dekat sistem rute layan jadi tetap relevan bijak didik jangkau banyak ajar liput
50,26/02/2026,X / Twitter,https://x.com/transloopers/status/2026901469077844184,"Bus Sekolah Gratis di Jakarta yang Beradaptasi"" Di Jakarta, layanan bus sekolah dibagi dua yaitu, 1️⃣ Rute Reguler Rute tetap yang melayani pelajar dari berbagai wilayah Jakarta tanpa mengikuti batas zonasi sekolah. Berukuran lebih besar yang melewati jalan utama, jalan provinsi, dan jalan besar. 2️⃣ Rute Zonasi Rute yang disesuaikan dengan sistem PPDB zonasi yang mengharuskan pelajar wajib memilih sekolah dalam radius tertentu dari rumah. Berukuran lebih kecil agar bus bisa bisa menjangkau pelajar di sekolah-sekolah yang berlokasi di jalan yang kecil. ""📸 Liputan 6",Netral,,,,,571,85,bus sekolah gratis jakarta adaptasi jakarta layan bus sekolah bagi yaitu rute reguler rute tetap layan ajar bagai wilayah jakarta ikut batas zonasi sekolah ukur besar lewat jalan utama jalan provinsi jalan besar rute zonasi rute sesuai sistem ppdb zonasi harus ajar wajib pilih sekolah radius tentu rumah ukur kecil bus jangkau ajar sekolah sekolah lokasi jalan kecil liput
51,24/02/2026,X / Twitter,https://x.com/tiarafebyan/status/2026290019728826562,"@schfess DEMI APAPUN KGK PRNH ADA RASA IKHLAS SM PPDB SMA ANGKATAN 26 KMRN, Kek ngapain si pke ada zonasi. Dzolim bgt emg pemerintah pendidikan ini",Netral,,,,,147,26,apa kgk prnh rasa ikhlas ppdb sma angkat kmrn kek ngapain pke zonasi dzolim emg perintah didik
52,06/02/2026,X / Twitter,https://x.com/wahibmuhibi/status/2019797894266605647,"Oke, udah 100% validated yaa kalau SNBP atau SNMPTN pakai indikator yg namanya Index Sekolah!"" Apalagi, ke depan akan ada representasi Sekolah Rakyat di daerah, yang pasti secara Index akan lebih unggul. ""Ini adalah PR buat Pemerintah Daerah untuk mengkaji terkait PPDB Zonasi! https://t.co/gof4NMBhTw",Netral,,,,,301,44,oke validated yaa snbp snmptn pakai indikator nama index sekolah depan representasi sekolah rakyat daerah cara index unggul buat perintah daerah kaji kait ppdb zonasi
53,31/01/2026,X / Twitter,https://x.com/avosmoothies/status/2017395392665767982,@txtdaritaxpayer di jogja ppdb sma/smk negeri masih pakai tes tertulis ga murni zonasi,Netral,,,,,86,13,jogja ppdb sma smk negeri pakai tes tulis murni zonasi
54,02/09/2025,X / Twitter,https://x.com/ferrykoto/status/1962760311737623030,"Waktu saya di Dewan Pendidikan, saya pernah fait accompli Pemkot, saat unjuk rasa besar warga kepung dinas Pendidikan karena anaknya tidak lolos PPDB Zonasi."" Massa bubar,... akhirnya solusi ya sama. 🤣🤣 ""Piye mas @budimandjatmiko @Fahrihamzah nyalinya kemana?",Positif,,,,,259,37,waktu dewan didik pernah fait accompli pemkot unjuk rasa besar warga kepung dinas didik anak lolos ppdb zonasi massa bubar akhir solusi sama piye mas nyali
55,20/08/2025,X / Twitter,https://x.com/mediaindonesia/status/1958184754559221986,"Sebab itulah, ia mempertanyakan kebijakan PPDB yang menetapkan zonasi berbasis wilayah RT atau RW. Kbiakan tersebut dinilai tidak efektif."" ""https://t.co/6YudfEQWmH",Netral,,,,,164,20,itu tanya bijak ppdb tetap zonasi bas wilayah kbiakan sebut nilai efektif
56,20/08/2025,X / Twitter,https://x.com/mediaindonesia/status/1958145590606622749,"Sebab itulah, ia mempertanyakan kebijakan PPDB yang menetapkan zonasi berbasis wilayah RT atau RW. Kbiakan tersebut dinilai tidak efektif."" ""https://t.co/6YudfERucf",Netral,,,,,164,20,itu tanya bijak ppdb tetap zonasi bas wilayah kbiakan sebut nilai efektif
57,19/08/2025,X / Twitter,https://x.com/irregularitea/status/1957614073455239587,Coba lah pacaran dibikin sistem zonasi kayak ppdb biar ga usah ldr,Netral,,,,,66,12,coba lah pacar bikin sistem zonasi ppdb biar usah ldr
58,26/07/2025,X / Twitter,https://x.com/GesuriID/status/1949111257417822415,Rafael Situmorang Soal PPDB 2025: Banyak Orang Tua Keluhkan Persoalan Zonasi https://t.co/Ylh0SMnY1r #pdiperjuangan https://t.co/3nYfTchloB,Netral,,,,,139,14,rafael situmorang soal ppdb banyak orang tua keluh soal zonasi
59,15/07/2025,X / Twitter,https://x.com/Mdy_Asmara1701/status/1945089539472589165,"Emang banyak keluhan sih soal PPDB ini.."" Mulai dari zonasi, umur, KK belum setahun juga nggak bisa 🤔 ""Ada yang mengalami? https://t.co/uNDOYSJIJ0",Negatif,,,,,146,22,banyak keluh soal ppdb mulai zonasi umur tahun alami
60,14/07/2025,X / Twitter,https://x.com/pal_stepper/status/1944651803985125406,"@enjang_as @mas_triadhianto @txtdrbekasi udah tutup 2 minggu yg lalu"" biasanya website ppdb itu dibuka buat transparansi data + proyeksi warga utk ppdb tahun depan. eh ini malah main ditutup aja websitenya, berarti ada sesuatu WKWK ""bayangin aja, zonasi smpn 1 bekasi, 170 siswa yg diterima, jarak terjauhnya cmn 330m-an",Netral,,,,,320,49,tutup minggu lalu biasa website ppdb buka buat transparansi data proyeksi warga ppdb tahun depan malah main tutup websitenya arti wkwk bayangin zonasi smpn bekas siswa terima jarak jauh cmn
61,13/07/2025,X / Twitter,https://x.com/pal_stepper/status/1944368536010301949,"bodo amat, gue masih dendam bgt sama disdik kota bekasi ya jeng, bakal gue ungkit2 terus kebobrokannya dinas pendidikan kota bekasi yg ga becus dan transparan ngadepin sistem ppdb zonasi ini"" ""gue doain lo semua masuk neraka aamiinn",Netral,,,,,232,38,bodo gue dendam sama disdik kota bekas jeng bakal gue ungkit terus bobrok dinas didik kota bekas becus transparan ngadepin sistem ppdb zonasi gue doain semua masuk neraka aamiinn
62,11/07/2025,X / Twitter,https://x.com/RyaWiedy/status/1943588821490122923,"Dari dulu ayy ndak pernah sepakat dg sistem zonasi, krn kualitas satuan pendidikan blm rata setara. Yg ada masalaaaaah terus sm PPDB https://t.co/QLMmuCTW3h",Netral,,,,,156,23,dulu ayy ndak pernah sepakat sistem zonasi krn kualitas satu didik blm rata tara masalaaaaah terus ppdb
63,09/07/2025,X / Twitter,https://x.com/yogya_serviceAC/status/1942871633611665715,"@ZoneVenomWar Harusnya ortu selama setahun mulai persiapan, sering2 cek file ppdb tahun sebelumnya disekolah yang masuk zonasi biar tau peluang anaknya.. Kalo kurang ditambah les, kalo gk ada biaya cari lulusan pgsd/syukur2 guru minta anaknya dikasih les.. Biasanya lebih murah..",Negatif,,,,,279,40,harus ortu lama tahun mulai siap sering cek file ppdb tahun belum seko masuk zonasi biar tau peluang anak kurang tambah les biaya cari lulus pgsd syukur guru minta anak kasih les biasa murah
64,02/07/2025,X / Twitter,https://x.com/TirtoID/status/1940348472206520427,"Didemo Warga, Kepala SMAN 3 Tangsel Tanggapi Polemik PPDB Zonasi "" ""https://t.co/mjI3Hp86hp",Negatif,,,,,91,12,demo warga kepala sman tangsel tanggap polemik ppdb zonasi
65,27/06/2025,X / Twitter,https://x.com/NasDem/status/1938593385369289181,"Dugaan praktik kecurangan dalam proses Seleksi Penerimaan Murid Baru (SPMB) terus menjadi polemik tiap tahunnya. Hal ini memicu protes dari orang tua murid di berbagai daerah."" SPMB menggantikan sistem PPDB yang sebelumnya berfokus pada zonasi. SPMB lebih menekankan pada faktor lain seperti domisili, afirmasi, prestasi dan mutasi. Banyak orang tua calon peserta didik merasa kecewa karena anaknya tidak diterima di sekolah negeri favorit, meskipun rumah mereka dekat dengan sekolah tujuan. Sebaliknya, beberapa peserta yang tinggal jauh justru berhasil lolos seleksi. Anggota Komisi X DPR RI dari Fraksi Partai NasDem, Furtasan Ali Yusuf, menekankan perlunya pembenahan sistem penerimaan murid baru (SPMB). #SPMB ""#FurtasanAliYusuf",Negatif,,,,,733,102,duga praktik curang proses seleksi terima murid baru spmb terus jadi polemik tiap tahun picu protes orang tua murid bagai daerah spmb ganti sistem ppdb belum fokus zonasi spmb tekan faktor seperti domisili afirmasi prestasi mutasi banyak orang tua calon serta didik rasa kecewa anak terima sekolah negeri favorit meski rumah dekat sekolah tuju balik beberapa serta tinggal jauh justru hasil lolos seleksi anggota komisi dpr fraksi partai nasdem furtasan ali yusuf tekan perlu benah sistem terima murid baru spmb
66,24/06/2025,X / Twitter,https://x.com/mjohnisjohn/status/1937334428361261549,"Selalu gua katakan, daerah yang paling mendekati ideal buat menerapkan sistem zonasi itu cuman Jakarta. "" Jakarta kenapa mendekati ideal? Karena zona nya itu pake sistem 'region', bukan jarak/meter tok. Jakarta bisa begini karena jumlah sekolahnya banyak walaupun masih dianggap kurang jika dibandingkan rasio jumlah penduduk (tapi hitungannya tetap lebih banyak daripada kebanyakan daerah). Pun untuk menyiasati ini Jakarta bekerja sama dengan swasta buat bikin sistem PPDB bersama. Anak yang masuk swasta lewat jalur PPDB bersama ini juga gratis sekolahnya layaknya sekolah di negeri. Jakarta bisa begini karena punya 'kemewahan' fiskal yang gak dimiliki daerah lain. Daerah jelas gak akan sanggup dan akan terus jadi masalah tanpa intervensi pusat. ""Zonasi akan terus menjadi masalah selama jumlah sekolah (negeri) berbentuk piramida. Nah, negara alih-alih menyelesaikan masalah ini malah bikin sekolah garuda dan sekolah rakyat. Ibarat orang sakit, udah tau sakitnya batuk pilek, bukannya dikasih panadol malah dikasih dulcolax 😭",Negatif,,,,,1033,148,selalu gua kata daerah paling dekat ideal buat terap sistem zonasi cuman jakarta jakarta dekat ideal zona pake sistem region jarak meter tok jakarta begini jumlah sekolah banyak walaupun anggap kurang banding rasio jumlah duduk hitung tetap banyak banyak daerah siasat jakarta kerja sama swasta buat bikin sistem ppdb sama anak masuk swasta lewat jalur ppdb sama gratis sekolah layak sekolah negeri jakarta begini punya mewah fiskal milik daerah daerah jelas sanggup terus masalah intervensi pusat zonasi terus jadi masalah lama jumlah sekolah negeri bentuk piramida nah negara alih alih selesai masalah malah bikin sekolah garuda sekolah rakyat ibarat orang sakit tau sakit batuk pilek bukan kasih panadol malah kasih dulcolax
67,17/06/2025,X / Twitter,https://x.com/rianadalahsaya/status/1934868107627254018,"@enginecring @ianetcc Offcourse zonasi sii, kecewa banget karena jaman ppdb kuota untuk masuk sma sekitar 60 orang prestai akademik + 10-20 orang doang yang non akademik dan 150 nya zonasi 🤗",Negatif,,,,,190,31,offcourse zonasi sii kecewa jaman ppdb kuota masuk sma orang prestai akademik orang doang non akademik zonasi
68,16/06/2025,X / Twitter,https://x.com/kompasiana/status/1934463444473741770,"Memahami lebih mendalam perbedaan jalur zonasi di PPDB dan jalur domisili di SPMB pada pengumuman SPMB 2025 jalur domisili, afirmasi dan mutasi. #Headline"" ""https://t.co/YXkWiZST5k",Netral,,,,,180,24,paham dalam beda jalur zonasi ppdb jalur domisili spmb umum spmb jalur domisili afirmasi mutasi
69,14/06/2025,X / Twitter,https://x.com/Beritasatu/status/1933731958422467055,"KPK juga memberikan rekomendasi agar dikeluarkan surat keputusan (SK) penetapan wilayah zonasi (termasuk zonasi dan kapasitas daya tampung) peserta didik baru."" Ikuti berita terkini di https://t.co/12KzHzdIDJ & Youtube BeritaSatu! ""#KPK #KepalaDaerah #Gratifikasi #PPDB #BeritaSatu",Netral,,,,,281,34,kpk beri rekomendasi keluar surat putus tetap wilayah zonasi masuk zonasi kapasitas daya tampung serta didik baru ikut berita kini youtube beritasatu
70,10/06/2025,X / Twitter,https://x.com/PRFMnews/status/1932300844189503597,"SMPB Kabupaten Bandung"" Pendataan dan Pembuatan Akun: 19 Mei - 20 Juni 2025. Pendaftaran PPDB: SD: 10 Juni - 8 Juli 2024.SMP: 10 Juni 2025. Jalur Pendaftaran: Jalur Zonasi: 24 - 29 Juni 2025. Jalur Afirmasi, Prestasi, dan Pindahan: 1 - 3 Juli 2024. Jalur Mutasi, Afirmasi, dan Prestasi (SPMB): 17-25 Juni 2025. Jalur Domisili (SPMB): 19 - 25 Juni 2025. Pengumuman dan Daftar Ulang: Pengumuman Hasil PPDB:Jalur Domisili: 27 Juni 2025, pukul 14.00 WIB. ""Jalur Prestasi, Afirmasi, dan Mutasi: 7 Juli 2025, pukul 14.00 WIB.",Netral,,,,,519,86,smpb kabupaten bandung data buat akun mei juni daftar ppdb juni juli smp juni jalur daftar jalur zonasi juni jalur afirmasi prestasi pindah juli jalur mutasi afirmasi prestasi spmb juni jalur domisili spmb juni umum daftar ulang umum hasil ppdb jalur domisili juni pukul wib jalur prestasi afirmasi mutasi juli pukul wib
71,06/06/2025,X / Twitter,https://x.com/ferrykoto/status/1930845974609715380,"Kumpul dg kawan, selalu banyak yg dibicarakan. Dari masalah MBG, PPDB Zonasi ganti SPMB Domisili, UU TNI, sampai isu baru Tambang Nikel di Raja Ampat."" Begitu banyak ya masalah negara ini. Kadang sy berfikir, kita memilih Wakil Rakyat itu u/ apa ya? ""U/ mengangkat derajat mereka?",Negatif,,,,,280,46,kumpul kawan selalu banyak bicara masalah mbg ppdb zonasi ganti spmb domisili tni isu baru tambang nikel raja ampat banyak masalah negara kadang berfikir pilih wakil rakyat apa angkat derajat
72,02/06/2025,X / Twitter,https://x.com/bryllcr/status/1929495416065675686,"@BataviaRegion @Flankerchan @aromapetrikorr kalo yang ga keterima lewat zonasi? tau sendiri tiap ppdb ada aja anomali numpang kk dan nipu, akhirnya yang harusnya rumahnya lumayan deket sama sekolah ga keterima dan milih sekolah lain yg lebih jauh. kecuali kalo zonasi udah rata sih gada oknum2 wkwk",Negatif,,,,,298,46,terima lewat zonasi tau sendiri tiap ppdb anomali numpang nipu akhir harus rumah lumayan deket sama sekolah terima milih sekolah jauh zonasi rata gada oknum wkwk
73,22/05/2025,X / Twitter,https://x.com/CNNIndonesia/status/1925401593392119839,Ini Beda Jalur Zonasi PPDB dan Jalur Domisili SPMB https://t.co/IJGmo859aY,Netral,,,,,74,10,beda jalur zonasi ppdb jalur domisili spmb
74,14/05/2025,X / Twitter,https://x.com/are_inismyname/status/1922548312819040751,"Baru dapat info terbaru jika zona PPDB jalur zonasi diganti dgn jalur domisili. Coba tanya ke pihak sekolah masih banyak yang menganggap hal tersebut cuma ganti nama aja"" ""Coba searching sedikit ada perbedaan jika jalur zonasi diambil dr jarak sekolah dgn tempat tinggal, domisili dari wilayah dimana nantinya domisili dicocokan dgn KK apakah sesuai tempat tinggal dan nama orang tua anak sesuai tidak dgn KK (Krn praktek pindah KK ini nama anak dihapus dan masuk dlm KK pemilik rumah)",Negatif,,,,,485,79,baru info baru zona ppdb jalur zonasi ganti jalur domisili coba tanya pihak sekolah banyak anggap sebut cuma ganti nama coba searching sedikit beda jalur zonasi ambil jarak sekolah tempat tinggal domisili wilayah nanti domisili cocok sesuai tempat tinggal nama orang tua anak sesuai krn praktek pindah nama anak hapus masuk dlm milik rumah
